Distance (m),u (m/s),res_time (s),T (K),P (Pa),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
3e-06,0.015194093331870278,0.0005590399859475844,3164.1733267174814,101325.0,0.28938628404845645,0.0424434073966697,0.001141226154053116,0.0003756735053534796,0.012997862710098583,0.23742184955568477,5.882984065884141e-07,1.1302372262952365e-07,2.121043182205089e-05,1.4461089609615387e-05,4.442818879253674e-05,5.962634664433252e-06,0.00019790199377573504,8.635207581321506e-05,0.25049655067323867,0.026246217111640085,7.4763836632867366e-06,8.796014542060571e-06,2.335058520886884e-06,8.99048754810586e-08,2.8069126653654756e-07,7.745671496360364e-06,0.0002470157139996179,2.1293263743372515e-07,1.8314618984257013e-07,1.5533892652937565e-08,6.257058217053903e-10,6.1073476674935155e-06,4.503257288055225e-06,1.6640193563730337e-06,1.2165853569051774e-32,9.451275926152371e-33,1.1109641106794809e-32,1.9806848338897649e-32,6.784717393806208e-39,7.668032364097547e-31,4.013660473434472e-35,1.289505904617169e-38,6.991741960009893e-34,2.7938211379503986e-33,1.7790897186998652e-31,1.1589910635661999e-35,1.4753969181084737e-40,4.6043495513287876e-34,4.551887168262635e-34,1.0190399294707362e-32,1.1087945436661614e-33,3.6723381254732127e-32,0.13883348209094235,8.211046223992892e-13,6.361023521961585e-14,6.966263608011403e-10,2.018643014307009e-09
3.0250000000000003e-06,0.015170209849745906,0.0005606879526037886,3154.9173470570813,101325.0,0.28954288112106313,0.0436153265855309,0.0011944077911198942,0.00037349296324467365,0.013207173052054218,0.2362487851231636,5.905574657249269e-07,1.1060927617449963e-07,1.0942064599342227e-05,7.177096902073371e-06,2.1480780415181708e-05,2.9121749562901846e-06,9.574403286236726e-05,4.0959704217273103e-05,0.2505608405828784,0.026302812805605744,4.793154840926537e-06,4.310258797006118e-06,1.132327409716158e-06,4.343878402948995e-08,1.3292880108554774e-07,3.485326281725463e-06,0.00010950311829840068,6.309570092863595e-08,4.9322157589990255e-08,3.564003527327274e-09,1.4451799694122541e-10,2.7834863343382273e-06,2.0409239725216253e-06,7.253857206149327e-07,1.0649971763526073e-32,7.980831677927153e-33,9.033166570202289e-33,1.5735070332703513e-32,6.869409642523515e-39,8.106479149423451e-31,4.203120914007911e-35,1.2434434248608665e-38,6.427462673656676e-34,2.314811116072569e-33,1.4500735945876846e-31,5.332943641688711e-36,6.949060482361621e-41,2.319701808128031e-34,3.6344830730279017e-34,8.07260634773078e-33,9.061962789398949e-34,3.6673002948483214e-32,0.13864529576079762,8.982822321064941e-14,6.822256919093819e-15,2.2966017285464462e-10,4.884701412599711e-10
3.0500000000000004e-06,0.01513969042446314,0.0005623392413223219,3145.14782121433,101324.99999999994,0.2893194992810956,0.04480445225231064,0.0012520524586284755,0.00038609685496620644,0.013439702541138212,0.2353649456542246,6.060314816585261e-07,1.1042004826151251e-07,5.419349154310302e-06,3.4173080499932153e-06,9.95616394091514e-06,1.3664177638578594e-06,4.4410819617719516e-05,1.8606974360428486e-05,0.2504554394318807,0.02634205558130102,3.3785159986831564e-06,2.051615472428126e-06,5.27315505341552e-07,2.0157056145300374e-08,6.039782543687533e-08,1.5260678589559167e-06,4.723203694224434e-05,1.9313403730467167e-08,1.3415447509270963e-08,7.517837013828141e-10,3.0688522674182875e-11,1.2343847094289312e-06,9.004171226304655e-07,3.0810662049689795e-07,9.343616010353855e-33,6.713767098366906e-33,7.274866494066965e-33,1.2353792966091304e-32,6.955452874932392e-39,8.483726323604282e-31,4.360440569940421e-35,1.1990181343222824e-38,5.918517207893093e-34,1.8913459067418972e-33,1.164616466272162e-31,2.5094846846850608e-36,3.135860475262137e-41,1.1217556616100137e-34,2.866828718905013e-34,6.350756756602448e-33,7.354037759701171e-34,3.663272520468845e-32,0.1384945897410738,8.696118343378818e-15,6.476699213772347e-16,7.989412706485236e-11,1.1262496238088061e-10
3.075e-06,0.015106853813478304,0.0005639941193206577,3135.4031810929814,101325.00000000004,0.2889217384407982,0.0459713945214979,0.001310931191823362,0.00040349701052931104,0.013674872269753372,0.23464162263550992,6.252599408900321e-07,1.108461144471836e-07,2.5761942121320636e-06,1.563219537338865e-06,4.435978838267635e-06,6.165865601210222e-07,1.979011071571431e-05,8.120733144486875e-06,0.25027256515657315,0.026374492127626395,2.65076503894748e-06,9.610616727377903e-07,2.3603745626804469e-07,8.990602116087366e-09,2.63871293337753e-08,6.510188660966356e-07,1.986279890835917e-05,6.268937624242992e-09,3.8460238047565676e-09,1.4645263418457734e-10,6.018172690923226e-12,5.327195759428782e-07,3.8681765296265376e-07,1.2772335325278017e-07,8.237527692898492e-33,5.652569233207155e-33,5.837227036179297e-33,9.65907032658743e-33,7.040859929916031e-39,8.798195392145116e-31,4.483423189235683e-35,1.1570066308420222e-38,5.470518438929848e-34,1.5266253155660731e-33,9.24313381706195e-32,1.2607947183118898e-36,1.3615230304067693e-41,5.207623765213127e-35,2.2391199418955136e-34,4.968560201693807e-33,5.9247557129462685e-34,3.6598280944701214e-32,0.1383655930747397,7.490896361024742e-16,5.4768877135912126e-17,2.939789674546027e-11,2.499825953699796e-11
3.1000000000000004e-06,0.015073916371122402,0.0005656526133300775,3125.9586904690786,101325.0,0.28845725718325965,0.047094172487754236,0.0013691635268988918,0.0004221646220332637,0.013902022817065044,0.2340126341655378,6.448571132437752e-07,1.113659098000942e-07,1.1777936329538573e-06,6.889809170798371e-07,1.906753804863962e-06,2.683173382466787e-07,8.501136760981668e-06,3.4188524774803353e-06,0.25005983671907844,0.026404073083577066,2.2793264298259693e-06,4.5555362705002556e-07,1.0184560656872752e-07,3.865547811837811e-09,1.1124175364860723e-08,2.7101048866994267e-07,8.159777688120359e-06,2.1670184030880023e-09,1.1950004451123354e-09,2.6540078806134355e-11,1.0977653125473959e-12,2.2400467776379162e-07,1.6200808645700937e-07,5.176507393666143e-08,7.313726058427549e-33,4.7813145997226105e-33,4.6894690098548114e-33,7.565734508249417e-33,7.124127709966766e-39,9.05433053958731e-31,4.574322902677715e-35,1.1177641189786405e-38,5.08288860213703e-34,1.2193276783297188e-33,7.265417718157198e-32,7.043736407082514e-37,5.711775844959663e-42,2.3265279569895748e-35,1.73499604943762e-34,3.8705462119665015e-33,4.74053340993611e-34,3.656748618529533e-32,0.13825023364897077,5.799357106551166e-17,4.168251860960953e-18,1.1282515407271522e-11,5.5296782739322966e-12
3.125e-06,0.015041929888730805,0.0005673146341069946,3116.9378268371,101325.0,0.2879785999714194,0.04816299580475346,0.0014257645031420746,0.00044079966917190465,0.014116511104727971,0.23344488966555108,6.636046163599136e-07,1.1181745016048796e-07,5.194635441137419e-07,2.9357877063455965e-07,7.936004925755785e-07,1.129788574723519e-07,3.5334570175036013e-06,1.3940681393574768e-06,0.2498405550853146,0.026432116667794416,2.0850506877587544e-06,2.2939560935523856e-07,4.25085795769063e-08,1.6077834870248504e-09,4.542474934899973e-09,1.102715373461081e-07,3.2802329983033047e-06,7.843386198508548e-10,4.0087869583864424e-10,4.51003690020144e-12,1.8772702272461872e-13,9.192578758334976e-08,6.625445670949193e-08,2.054537767134911e-08,6.549728565998342e-33,4.075084656759493e-33,3.786514772349962e-33,5.962619436025897e-33,7.204391890541743e-39,9.259400985466137e-31,4.637466189094224e-35,1.0813597278046265e-38,4.7505814331835316e-34,9.65083059806925e-34,5.665431689914215e-32,4.43243630000396e-37,2.3243007298797326e-42,1.0040694704196041e-35,1.3357100311168346e-34,3.0054015267941324e-33,3.7695617106091546e-34,3.6539232736895277e-32,0.13814441142831735,4.0803225197962344e-18,2.887061636069898e-19,4.421303472472188e-12,1.2904955604355455e-12
3.1500000000000003e-06,0.015011332524745773,0.0005689800425548316,3108.3815346494016,101324.99999999997,0.2875094505845305,0.04917524025090881,0.0014802834446177838,0.00045891403562189204,0.014316928600347764,0.23292180858054945,6.811018442010375e-07,1.1216007520082941e-07,2.217813781851232e-07,1.2135781785072026e-07,3.2093559801404347e-07,4.618445974520436e-08,1.4261681284550354e-06,5.525878190296325e-07,0.24962536956174608,0.02645899153796218,1.9760542912056426e-06,1.308347342609203e-07,1.7223512725410672e-08,6.491995478001201e-10,1.803134096796576e-09,4.392478715442398e-08,1.2923733759739047e-06,2.9045612165589356e-10,1.4145406045178e-10,7.246132934823654e-13,3.033682803337612e-14,3.6880102409143816e-08,2.650057816716379e-08,7.997332030506784e-09,5.922345422711238e-33,3.506974421409634e-33,3.081945607374547e-33,4.743041849674627e-33,7.2812589752619e-39,9.421433683716861e-31,4.677724715159504e-35,1.0476960918922356e-38,4.466657598761938e-34,7.578668387566749e-34,4.388154620814593e-32,3.0741590121393284e-37,9.206679633266174e-43,4.206889931664731e-36,1.0228690208961035e-34,2.3282363046882614e-33,2.9814151694147857e-34,3.651294629542259e-32,0.13804599645080667,2.6382576408407853e-19,1.839950469113385e-20,1.7379267465263523e-12,3.3725307539644985e-13
3.175e-06,0.014982259180110324,0.0005706486827578519,3100.2895042516698,101325.00000000042,0.2870593598847727,0.05013195210637678,0.0015325602733485813,0.0004763325478455029,0.014503419600677431,0.232434694261808,6.972682943851226e-07,1.123939205979547e-07,9.198413334881276e-08,4.88307607386141e-08,1.26517950266895e-07,1.83876060715175e-08,5.60812634895086e-07,2.1362633749410848e-07,0.2494186826639143,0.026484774676479927,1.907573070994057e-06,8.833707059659946e-08,6.797618558582887e-09,2.553435409045808e-10,6.981097605127533e-10,1.715378415628964e-08,4.997167866325401e-07,1.0810254260327694e-10,5.1076438965657825e-11,1.111023412556098e-13,4.6728374981451585e-15,1.4489367627876572e-08,1.0383622506200431e-08,3.057070713973964e-09,5.4099712875546835e-33,3.051925579895859e-33,2.5343578358121734e-33,3.81695638303013e-33,7.354617753155891e-39,9.548088875513473e-31,4.699717672451595e-35,1.0165947846370957e-38,4.223954603944035e-34,5.910789693566815e-34,3.3793062961382386e-32,2.2667315967573095e-37,3.5610645576899264e-43,1.7224547529650015e-36,7.798799484120272e-35,1.8012026528935022e-33,2.3476546106055472e-34,3.6488309138470484e-32,0.13795380554122033,1.585901907144074e-20,1.0911212553577192e-21,6.778775438537934e-13,1.0083399526637892e-13
3.2000000000000003e-06,0.014954705706900932,0.0005723203973666165,3092.6429644092063,101325.0,0.28663138578104075,0.05103579750096287,0.0015825805160676076,0.0004930059177933044,0.014676777697535014,0.23197852126915078,7.121481282920859e-07,1.1253175100495082e-07,3.7203395928100236e-08,1.9191514328306097e-08,4.877728576468143e-08,7.151881786694186e-09,2.1551980003529888e-07,8.079011355911082e-08,0.2492219738420782,0.02650948092627466,1.858705514752964e-06,6.969750261002621e-08,2.6222731156999687e-09,9.815338800703717e-11,2.6448915558186727e-10,6.576525923977549e-09,1.8986678262815915e-07,4.002023147510906e-11,1.8526529311776715e-11,1.6475068842489204e-14,6.940278186330884e-16,5.58332710274201e-09,3.9915994391836366e-09,1.148983629379566e-09,4.993477359331339e-33,2.6882224977683736e-33,2.109362150753592e-33,3.113026285822719e-33,7.424506629673948e-39,9.646161508211048e-31,4.7074809084397057e-35,9.878489103531165e-39,4.0158931350134115e-34,4.582490690019224e-34,2.589481131531973e-32,1.724577760263589e-37,1.3492538071952604e-43,6.95779301598218e-37,5.925045492508628e-35,1.393096196970999e-33,1.8424359360901094e-34,3.6465125142367276e-32,0.13786710462121574,8.990545026640197e-22,6.102940556937707e-23,2.6100201090060054e-13,3.345613303746316e-14
3.2250000000000005e-06,0.014928610338512241,0.000573995034150156,3085.4162944689747,101325.00000000077,0.28622579757329386,0.05188999527015312,0.0016303969635278037,0.0005089362763746705,0.014838005476796886,0.23154997799265065,7.258301316267551e-07,1.1258895112152396e-07,1.47472014604258e-08,7.3992482374674845e-09,1.8463491931141316e-08,2.7266959209337175e-09,8.120892645447753e-08,2.99831988819962e-08,0.2490354326807424,0.026533128709187496,1.8199749421909124e-06,6.098099310015655e-08,9.928594328482421e-10,3.701363704260772e-11,9.843706919780999e-11,2.478289528847858e-09,7.096616394782927e-08,1.466523561624377e-11,6.685264485030373e-12,2.4219824823219946e-15,1.0143475367122728e-16,2.1133528668716874e-09,1.5075345243154703e-09,4.250517865337149e-10,4.656316229318139e-33,2.3977191499280984e-33,1.7794164116611882e-33,2.5764825811933315e-33,7.491035811254431e-39,9.721434774456787e-31,4.7043860337100895e-35,9.612512289386551e-39,3.8367510793340723e-34,3.534317487589004e-34,1.975788867216433e-32,1.3294798064741049e-37,5.027120214477483e-44,2.8155238646052636e-37,4.4890702936691867e-35,1.0785460930972263e-33,1.4428709016633947e-34,3.6443256777610933e-32,0.13778537651332554,4.918583273287167e-23,3.288906784986421e-24,9.901454657801842e-14,1.1736691547910737e-14
3.2500000000000002e-06,0.014903891526531293,0.0005756724483983406,3078.5824621031047,101325.0,0.2858417684619996,0.05269781652417372,0.0016760904351848607,0.0005241462529642879,0.014988119440159176,0.23114658954861778,7.384145818850185e-07,1.1258008023866841e-07,5.778427980053774e-09,2.8183475830765017e-09,6.904716223683186e-09,1.0237464357016037e-09,3.0135444165570127e-08,1.096515646836058e-08,0.2488587220692544,0.026555750563834104,1.7871262387351917e-06,5.63560288101482e-08,3.7141653165811383e-10,1.3770390564089814e-11,3.62070193814809e-11,9.189997012965368e-10,2.6120388261942933e-08,5.309654563658161e-12,2.389717807496089e-12,3.712749869540789e-16,1.5204997740746213e-17,7.869421994720604e-10,5.601808834137734e-10,1.5492547661694085e-10,4.384327269760957e-33,2.1655348764886246e-33,1.5228624236839273e-33,2.165881872200471e-33,7.554346095780732e-39,9.778706468000975e-31,4.693174242798014e-35,9.366070117502976e-39,3.681682502835238e-34,2.7138805567155796e-34,1.5021134304841055e-32,1.0289093008428625e-37,1.8535099889100305e-44,1.1701066672870539e-37,3.394567067978325e-35,8.371271681757009e-34,1.1291363989225315e-34,3.642259653665153e-32,0.13770821563047192,2.714782409573516e-24,1.778814091599357e-25,3.7006549567867974e-14,4.201084649484365e-15
3.2750000000000004e-06,0.014880464399752796,0.0005773525034912729,3072.1153401789265,101325.00000000208,0.28547810715908434,0.05346237592328657,0.0017197512988107024,0.0005386658985069315,0.01512807362073521,0.23076633207907116,7.499999045716398e-07,1.1251785812775224e-07,2.2784753342180577e-09,1.0760819592520822e-09,2.5835380599842724e-09,3.8176196933873333e-10,1.1100090725977686e-08,3.980628438634291e-09,0.24869131831010013,0.02657738899402785,1.758206874071918e-06,5.344646864160625e-08,1.3914489512740733e-10,5.110351174725514e-12,1.3322575146586314e-11,3.3569137155745816e-10,9.476589805580896e-09,1.8987057555219137e-12,8.449636527109062e-13,6.477643764012072e-17,2.525014938087744e-18,2.8878906406465845e-10,2.051352895581376e-10,5.568790579002281e-11,4.165481813024456e-33,1.979597855672605e-33,1.3228270134106144e-33,1.850050761672025e-33,7.614588461971562e-39,9.82188830273604e-31,4.6760336150844223e-35,9.137386788100373e-39,3.546639514190867e-34,2.07634610874188e-34,1.1386817127701113e-32,7.961386804590037e-38,6.851724634923829e-45,5.18275509736449e-38,2.564367929792745e-35,6.525305742471773e-34,8.84391939323349e-35,3.640305409928135e-32,0.13763528062246483,1.641528916122724e-25,1.0430099246810096e-26,1.363979467615141e-14,1.5064851741887919e-15
3.3e-06,0.014858247287917445,0.0005790350707224921,3065.9905429395812,101325.00000000006,0.2851335554521715,0.054186561554391756,0.0017614712712701853,0.0005525271970663702,0.015258736412394872,0.23040746123236902,7.606777598243152e-07,1.1241303895612459e-07,9.400301130925125e-10,4.2540763131433914e-10,9.951033893896886e-10,1.440624689457999e-10,4.128302789319041e-09,1.457384349006204e-09,0.24853265503995803,0.02659809082668249,1.7322571530550123e-06,5.1301232660555135e-08,5.3813911363946644e-11,1.939060026252096e-12,5.040079873171871e-12,1.2090905511045503e-10,3.3921112106574973e-09,6.708121381915078e-13,2.9546735791462555e-13,1.403837119096334e-17,5.10643066810198e-19,1.0472922021551855e-10,7.420690404888987e-11,1.9758066466479734e-11,3.9896434935066674e-33,1.830189865731485e-33,1.1662348161302609e-33,1.6055904921855082e-33,7.671914463951482e-39,9.854128276678753e-31,4.654686303369022e-35,8.92486434567086e-39,3.4282681323230044e-34,1.5841747286939383e-34,8.613359621335391e-33,6.150294251079703e-38,2.6155557272543353e-45,2.5532192557332764e-38,1.9373692029609594e-35,5.118331322420488e-34,6.945693702521055e-35,3.6384550418421126e-32,0.1375662725007413,1.2129947872612675e-26,7.392721905121954e-28,4.968523183893562e-15,5.37493279857399e-16
3.3250000000000004e-06,0.014837163934066878,0.0005807200288527046,3060.185622936038,101325.0,0.28480690005839066,0.05487302391725382,0.0018013399443575823,0.0005657618125052758,0.01538088906383663,0.23006843208511907,7.70531643768921e-07,1.1227458481198958e-07,4.3656303327789777e-10,1.8582944301664235e-10,4.185933663599856e-10,5.734235300656728e-11,1.610797028825701e-09,5.577240891793769e-10,0.24838218030244616,0.026617903242843556,1.7087444235285311e-06,4.954096245098431e-08,2.2873971738512886e-11,7.932455970975373e-13,2.0770164173304096e-12,4.29845113800399e-11,1.199077327467976e-09,2.343030544680573e-13,1.0222057213314852e-13,3.78539521338224e-18,1.2979221823687118e-19,3.7735501032874366e-11,2.6640532260462093e-11,6.925887784552547e-12,3.848351075231161e-33,1.7095398538673035e-33,1.0429923682181644e-33,1.4149504459968534e-33,7.726471811865295e-39,9.87793298113123e-31,4.630471472055475e-35,8.727072454617969e-39,3.323805112006891e-34,1.206471402891044e-34,6.507207743137855e-33,4.743116534822328e-38,1.0959977021911594e-45,1.437914024505115e-38,1.4656548904311667e-35,4.0486943554869785e-34,5.480888887271681e-35,3.6367014822970597e-32,0.1375009238753369,1.175083367387878e-27,6.863343798040145e-29,1.79708462461203e-15,1.9087661552273158e-16
